user_id,movie_id,movie_name,actors,release_time,score,movie_type,duration,release_place,cumulative_box_office
420,233034,恋情告急,陈辉虹 /蔡卓妍 /周汶锜,2004/4/8,6.3,喜剧,103分钟,中国香港,暂无
491,287622,三六九,朱凯莉 /胡锦 /刘一帆,1974/5/31,暂无评分,剧情,104分钟,中国香港,暂无
287,9756,恶意的诱惑,克尔斯滕·邓斯特 /朱丽·沃特斯 /内森奈尔·帕克,2001/9/18,6.1,剧情 / 爱情 / 战争,106分钟,"美国,英国",暂无
553,12680,Office有鬼,莫文蔚 /舒淇 /陈小春,2002/9/6,6.6,恐怖,84分钟,中国香港,暂无
564,16588,抗暴英雄,阿米尔·汗 /拉妮·玛克赫吉 /托比·斯蒂芬斯,2005/8/12,7.8,剧情,150分钟,印度,暂无(万)
566,245908,亡命地中海,克尔斯滕·邓斯特 /维果·莫腾森 /奥斯卡·伊萨克,2015/1/10,5.7,爱情 / 惊悚,97分钟,法国,858(万)
371,333732,无脚鸟,戚云鹏 /徐扬 /李雨格,2015/8/21,7,剧情,97分钟,中国大陆,1(万)
105,78560,夺命地铁,谢尔盖·普斯科帕里斯 /斯维特拉纳·库德钦科娃 /安菲萨·梅德韦德娃,2014/1/10,8,剧情 / 惊悚 / 灾难,107分钟,俄罗斯,1998(万)
402,328160,真爱旋律,翁韦德·答奴翁 /帕里亚恰·琳萨玛何森 /瓦丽缇莎·玛黑颂,2011/11/17,6.2,剧情 / 爱情 / 音乐,98分钟,泰国,暂无
363,23896,小二黑结婚,俞平 /杨建业 /赵子岳,1964/1/1,7.6,剧情,79分钟,中国大陆,暂无
509,271763,一贯害人道,姚向黎 /杨静 /白铭,1952/2/1,7.5,剧情,106分钟,中国大陆,暂无
208,245995,黎明之眼,郑佩佩 /原子鏸 /姚美伊,2014/9/18,8.6,剧情 / 历史 / 战争,88分钟,中国大陆,28(万)
298,266031,风云儿女,袁牧之 /王人美 /谈瑛,1935/5/16,7.7,剧情,89分钟,中国大陆,暂无
170,78635,闪魂,陈圆 /斯力更 /戴维,2014/2/21,3,惊悚 / 犯罪,90分钟,中国大陆,527(万)
195,247708,海岛之恋,田亮 /战菁一 /聂鑫,2015/3/11,7.2,喜剧 / 爱情,88分钟,中国大陆,19(万)
141,249144,红髅,李威 /梅琼 /李子雄,2015/8/7,5.9,悬疑 / 惊悚,88分钟,中国大陆,341(万)
444,225014,大李小李和老李,姚德冰 /刘侠声 /范哈哈,1962/2/1,7.9,喜剧,82分钟,中国大陆,2(万)
388,272929,斩断魔爪,陶金 /胡思庆 /韩非,1954/2/1,7.2,历史,87分钟,中国大陆,暂无
542,129852,风筝,谢添 /Patrick de Bardine /Alain Astié,1958/12/17,8.3,奇幻 / 家庭,82分钟,中国，法国,暂无
110,37481,冷冻灵魂,保罗·吉亚玛提 /艾米丽·沃森 /大卫·斯特雷泽恩,2009/1/17,6.7,剧情 / 喜剧,101分钟,"美国,法国",暂无(万)
230,246991,弗莱蒙与希特伦,托尔·林德哈特 /斯蒂尼·斯特嘉德 /麦斯·米科尔森,2008/3/28,7.1,动作 / 剧情 / 历史,130分钟,"丹麦,捷克,德国",暂无
214,233131,凶相,宋允儿 /申贤俊 /安奭奂,2004/6/11,6.3,恐怖,88分钟,韩国,暂无(万)
244,246053,我们毕业的夏天,张嘉倪 /曾江 /吴建飞,2014/8/29,7.1,爱情 / 喜剧,87分钟,中国大陆,98(万)
568,248802,因为谷桂花,颜丙燕 /保剑锋 /宋晓英,2015/6/26,暂无评分,剧情,99分钟,中国大陆,23(万)
526,236639,一蚊鸡保镖,陈国坤 /陈自瑶 /邹凯光,2002/1/31,7.2,喜剧 / 剧情,93分钟,中国香港,暂无
356,271140,内蒙人民的胜利,方化 /浦克 /李林,1951/2/1,暂无评分,剧情,106分钟,中国大陆,暂无
229,271057,民主青年进行曲,桑夫 /谢添 /姚向黎,1950/2/1,7.2,剧情,100分钟,中国大陆,暂无
449,249010,人皮拼图,高云翔 /熊乃槿 /马少骅,2015/9/18,4.3,恐怖 / 惊悚 / 悬疑,120分钟,中国大陆,405(万)
247,246441,小混乱,凯特·温丝莱特 /马提亚斯·修奈尔 /艾伦·瑞克曼,2014/10/17,7,爱情 / 喜剧,116分钟,英国,暂无
576,248919,顺风车,王永 /周晓鸥 /张会忠,2015/6/5,7.2,喜剧 / 爱情,90分钟,中国大陆,51(万)
359,245953,我的老公是卧底,王晓 /李健仁 /唐群,2014/6/26,7,剧情,91分钟,中国大陆,暂无
101,55776,山茶花,姜栋元 /宋慧乔 /薛景求,2010/10/15,6.9,剧情 / 爱情,150分钟,韩国,暂无
147,34511,女大学生之死,陆玲 /宋忆宁 /王洪生,1992/2/1,6.9,剧情,87分钟,中国大陆,暂无
212,77293,城市游戏,释小龙 /窦骁 /陈妍希,2014/5/16,5.3,动作 / 惊悚,87分钟,"中国大陆,美国",315(万)
390,126967,鬼巴士,周嘉玲 /任达华 /秦豪,1995/5/26,6.4,恐怖,88分钟,中国香港,暂无
457,68165,舞蹈皇后,黄政民 /严正化 /李瀚伟,2012/1/18,7.2,喜剧,124分钟,韩国,暂无
411,56188,平行理论,池珍熙 /李钟赫 /河正宇,2010/2/18,6.4,悬疑 / 惊悚 / 犯罪,110分钟,韩国,暂无
335,29257,大明星从军记,约翰尼·罗克 /Amy McGee /Erika Perez,2009/2/3,5.7,喜剧,98分钟,美国,暂无
537,48628,圣诞出逃记,安在懋 /尹恩惠 /玄英,2006/3/30,5.5,喜剧,100分钟,韩国,暂无
554,850,风暴突击者,亚历克斯·帕蒂弗 /伊万·麦克格雷格 /米基·洛克,2007/4/13,5.7,动作,93分钟,"德国,美国,英国",982(万)
210,12212,无名火,梁家仁 /陈惠敏 /刘松仁,1984/5/3,5.5,动作 / 犯罪,85分钟,中国香港,暂无
554,3470,泥醉天使,志村乔 /三船敏郎 /山本礼三郎,1948/4/27,7.9,剧情 / 犯罪,98分钟,日本,暂无
320,78339,谁说我们不会爱,杜淳 /颖儿 /陈廷嘉,2014/2/14,6.3,爱情,90分钟,中国大陆,2141(万)
155,542,爱封了,江一燕 /弗罗里安·卢卡斯 /何冰,2011/10/13,暂无评分,爱情 / 喜剧,92分钟,"中国大陆,德国",346(万)
106,275378,榆树下的欲望,索菲娅·罗兰 /安东尼·博金斯 /伯尔·艾弗斯,1958/3/12,7.2,剧情 / 爱情,111分钟,美国,暂无
138,297034,安乐战场,温碧霞 /李志希 /黄光亮,1990/1/6,7.5,剧情 / 战争 / 动作,92分钟,中国香港,暂无
252,273350,炼印,林赶山 /林务夏 /李铬玉,1955/2/1,暂无评分,戏曲,78分钟,中国大陆,暂无
138,296942,虎膽女兒紅,惠英红 /李美凤 /西协美智子,1990/3/10,7.2,动作,92分钟,中国香港,暂无
555,327112,恐怖神棍节,迈克尔·兰德斯 /温迪·格伦 /提摩西·吉布斯,2011/11/11,5.5,恐怖 / 悬疑 / 惊悚,111分钟,美国,暂无(万)
435,345737,夺命枪火,热拉尔·朗万 /乔伊·斯塔尔 /阿丽斯·塔格里奥妮,2016/2/19,7,剧情 / 动作 / 犯罪,84分钟,法国,183(万)
374,336438,时尚女郎之女人江湖,张妍 /黄彦 /安泽,2015/11/6,7.1,剧情,92分钟,中国大陆,2(万)
554,330038,血战午城,刘芳毓 /闫庆元 /李庆祥,2012/11/19,5.7,历史 / 战争,90分钟,中国大陆,暂无
319,351044,阴婚之鬼压床,张蓝兮 /唐伟鹏 /完颜羽珊,2015/10/10,暂无评分,惊悚,60分钟,中国大陆,暂无
298,246148,搏击迷城,陈伟霆 /赵柯 /李菲儿,2015/6/5,6.3,动作,98分钟,中国大陆,186(万)
572,13969,一江春水向东流,白杨 /陶金 /舒绣文,1947,8.4,剧情,210分钟,中国大陆,暂无
277,275576,云裳艳后,林黛 /陈厚 /刘恩甲,1959/12/31,7.1,剧情 / 喜剧,95分钟,中国香港,暂无
569,274221,护士日记,王丹凤 /汤化达 /蒋天流,1957/2/1,6.9,剧情,96分钟,中国大陆,1(万)
252,4513,巴黎圣母院,吉娜·劳洛勃丽吉达 /安东尼·奎恩 /阿兰·盖音,1956/12/19,7.9,剧情 / 爱情,115分钟,"意大利,法国",暂无
168,21151,智取华山,郭允泰 /李金榜 /Qing Liu,1953/1/1,7,剧情 / 战争,120分钟,中国大陆,暂无
567,289,万水千山,黄凯 /蓝马 /李萌,1959/1/1,6.5,战争,95分钟,中国大陆,暂无
586,2866,黄金时代,玛娜·洛伊 /弗雷德里克·马奇 /达纳·安德鲁斯,1946/11/21,8,剧情 / 爱情 / 战争,172分钟,美国,暂无(万)
376,246697,奔驰的大葱,周德华 /董立范 /张宇菲,2015/1/27,7.1,喜剧,89分钟,中国大陆,49(万)
468,78070,午夜火车,霍思燕 /李宗翰 /岑小林,2013/3/8,5.4,惊悚 / 悬疑,84分钟,中国大陆,676(万)
224,78508,查理必死,希亚·拉博夫 /埃文·蕾切尔·伍德 /麦斯·米科尔森,2013/1/21,6.9,喜剧 / 动作 / 爱情,108分钟,"罗马尼亚,美国",暂无(万)
216,63391,梅子鸡之味,马修·阿马立克 /伊莎贝拉·罗塞里尼 /格什菲·法拉哈尼,2011/10/26,7.7,喜剧,93分钟,"法国,德国",暂无(万)
457,227777,金赛性学教授,连姆·尼森 /克里斯·奥唐纳 /彼得·萨斯加德,2004/11/12,7.6,剧情 / 传记,118分钟,"美国,德国",暂无(万)
368,78362,放手爱,蔡卓妍 /杜汶泽 /念贤儿,2014/4/30,3.1,喜剧 / 爱情,93分钟,中国香港,188(万)
259,745,家有喜事2009,黄百鸣 /吴君如 /古天乐,2009/1/22,5.7,喜剧,100分钟,中国香港,4105(万)
492,269304,反攻缅甸,埃罗尔·弗林 /威廉·普林斯 /乔治·托比厄斯,1945/1/26,7.5,剧情 / 战争,142分钟,美国,暂无
556,272339,对空射击组,俞元准,1953,暂无评分,战争,70分钟,朝鲜民主主义人民共和国,暂无
549,251338,第十二夜,克拉拉·卢奇科 /阿拉·拉里奥诺娃 /瓦吉姆·梅德维杰夫,1955/11/21,7,剧情 / 喜剧 / 爱情,90分钟,苏联,暂无
175,250951,女仆日记,宝莲·高黛 /布吉斯·梅迪斯 /朱迪丝·安德森,1946/2/15,6.7,剧情 / 爱情,86分钟,美国,暂无
361,255692,迷途狗,卡拉·巴姆福德 /Sean Boru /Marc Danbury,5-Jun,5.4,喜剧,85分钟,英国,暂无
140,269365,巴坦战役,博迪尔·谢尔 /埃贝·罗德 /Mogens Wieth,1945/10/6,暂无评分,剧情 / 战争,84分钟,丹麦,暂无
468,228796,飞虎小子,王敏德 /余文乐 /谭耀文,2002/12/6,5.3,剧情 / 动作,88分钟,中国大陆,暂无
107,246027,青春.com,陶玉洁 /严萌 /古丽娜,2014/8/29,6.2,剧情 / 爱情 / 悬疑,90分钟,中国大陆,暂无
275,129697,误人子弟,林海峰 /徐子淇 /黄秋生,1997/10/25,7.3,剧情,112分钟,中国香港,暂无
387,245985,死亡派对,袁咏仪 /高圣远 /熊乃槿,2014/9/19,5.8,剧情 / 悬疑,86分钟,中国大陆,546(万)
189,218192,百分百感觉2,陈奕迅 /容祖儿 /杨千嬅,2001,6.2,喜剧 / 爱情,99分钟,中国香港,暂无
276,245969,0.5的爱情,蒲巴甲 /李悦铭 /龚洁,2014/9/12,6.9,爱情,80分钟,中国大陆,46(万)
149,345,戒烟不戒酒,朱时茂 /邬君梅 /乔任梁,2011/2/3,6.3,喜剧,90分钟,中国大陆,683(万)
391,78762,一个温州的女人,张洪杰 /马跃 /刘小微,2014/3/7,7.4,剧情 / 家庭,94分钟,中国大陆,77(万)
233,248814,简单爱,许绍洋 /张琳 /谢雨芩,2015/7/3,8,爱情,88分钟,中国大陆,22(万)
523,331911,生活似流水,盖·皮尔斯 /菲丽希缇·琼斯 /凯尔·麦克拉克伦,2013/1/19,7,剧情,98分钟,美国,暂无
329,329815,塞车,玛德琳·奇玛 /乔·大卫·摩尔 /斯蒂芬妮·法拉希,2014,6.3,喜剧,84分钟,美国,暂无
167,334116,小镇怪客托马斯,安东·叶利钦 /威廉·达福 /尼可·托托雷拉,2013/4/6,7.1,惊悚 / 悬疑,100分钟,美国,暂无
120,331768,偷心贼,周元 /金雅中 /裴晟祐,2013/12/19,6.6,喜剧 / 爱情,115分钟,韩国,暂无
495,335034,爱上女主播,何中华 /孙隽圣 /陈维,2014/11/14,暂无评分,爱情,120分钟,中国大陆,暂无
299,331948,夜之女王,千正明 /金玟廷 /韩宝凛,2013/10/17,6.4,剧情,113分钟,韩国,暂无
183,340734,狼人拜恩,杰瑞米·伦敦 /克里斯蒂·卡尔森·罗曼诺 /杨茜·巴特勒,2009/1/1,4.2,奇幻,92分钟,美国,暂无
336,339894,鲁迅之路,鲁迅,1999/1/1,7.4,纪录片 / 历史,78分钟,中国大陆,暂无
250,341247,校园疯骚史之舞动青春,Bolin Tan /彭禺厶 /陈婧,2015/4/28,6.6,剧情 / 爱情,95分钟,中国大陆,暂无
403,354543,第五次死刑,鲁格·豪尔 /帕维·德朗柯 /金宝城,2011/3/24,4.5,动作,110分钟,俄罗斯,暂无
324,337611,黑瞳,王姬 /成泰燊 /李子雄,2015/7/27,6.4,悬疑 / 犯罪,86分钟,中国大陆,984(万)
199,349456,私奔公路,余庆 /张子琪,2015/3/23,暂无评分,剧情 / 爱情,60分钟,中国大陆,暂无
257,352405,客栈怪谈,,2015,暂无评分,恐怖,63分钟,中国大陆,暂无
416,349547,超能荷尔蒙,张宥浩 /冯梦 /云翔,2015/11/11,暂无评分,喜剧,61分钟,中国大陆,暂无
263,366465,我的痞子老师,黄伟龙,,暂无评分,青春校园喜剧,60分钟,中国大陆,暂无
228,302,骆驼蜘蛛,C·托马斯·豪威尔 /布莱恩·克劳斯 /Frankie Cullen,2011/3/4,3.3,科幻,79分钟,美国,暂无
584,533,蓝调海之恋,韩栋 /张如意 /王晓,2012/6/15,5.5,爱情,95分钟,中国大陆,40(万)
594,656,邱吉尔：好莱坞年代,克里斯蒂安·史莱特 /内芙·坎贝尔 /莱斯利·菲利普斯,2005/11/8,6.2,喜剧 / 战争,84分钟,英国,100(万)
445,144,风暴,吴雪 /田华 /梅熹,1959/1/1,6.6,剧情,103分钟,中国大陆,1(万)
136,360511,七发左轮,张昊 /张家琦 /王大龙,2014,暂无评分,剧情 / 犯罪,39分钟,中国大陆,暂无
202,358333,图腾之旗,虾嘎 /鲍尼西,2013,6.3,纪录片,12分钟,中国大陆,暂无
329,353743,锅盖侠大战龙虾人,,,暂无评分,喜剧 / 动作,69分钟,中国大陆,暂无
495,364312,黑丝俏医生,,2015/11/4,暂无评分,喜剧 / 悬疑,60分钟,中国大陆,暂无
315,352682,匆匆十年,李瑞雪,2014/12/5,暂无评分,家庭,107分钟,中国大陆,暂无
380,356431,偷心者,克里斯·卡坦 /汤姆·阿诺德 /鲍比·李,2011/5/20,3.9,喜剧,99分钟,美国,暂无
379,363779,倩女还魂,钱小豪 /李殿馨 /钱月笙,1992,6.5,剧情,85分钟,中国香港,暂无
552,358317,我的干爹是个贼,曲高位 /黄诗佳 /宋嘉豪,2015,5.5,剧情 / 儿童,97分钟,中国大陆,暂无
600,349483,七婴母王鼎,李凯诗,2015/3/20,暂无评分,,65分钟,中国大陆,暂无
134,352400,死亡游戏之逆转人生,欧宇宁 /许京川 /杨可,2015/8/14,暂无评分,悬疑 / 惊悚,90分钟,中国大陆,暂无
280,15222,逆转的名手,崔尚熏 /郑俊镐 /金惠娜,2005/4/15,6.6,喜剧 / 犯罪,122分钟,韩国,暂无
287,65527,伯尼,杰克·布莱克 /雪莉·麦克雷恩 /马修·麦康纳,2011/6/16,7,喜剧,104分钟,美国,暂无(万)
340,24393,电台之星,崔贞允 /Hyeon-seong Hwang /郑奎洙,2006/9/27,7.3,剧情 / 喜剧,115分钟,韩国,暂无
267,37815,你好，再见,芬妮·阿尔丹 /利奥尔·阿什肯纳齐  /让·本奎,2008/11/26,7.2,喜剧,98分钟,"法国,意大利,以色列",暂无
494,26463,姐姐走了,刘健 /Jung-mun Lee /吴达洙,2007/1/4,6.9,喜剧 / 爱情 / 科幻,112分钟,韩国,暂无
254,124594,三人做世界,郑裕玲 /周慧敏 /林子祥,1992/4/16,6.2,喜剧,99分钟,中国香港,暂无
593,38351,杀戮时刻,史蒂文·西格尔 /霍莉·唐娜 /Karyn Michelle Baltzer,2008/10/7,4.6,剧情 / 动作 / 惊悚 / 犯罪,96分钟,"加拿大,美国",暂无
302,36865,又见冤家,梁婉静 /狄龙 /罗艳卿,1988/10/29,7.1,动作,93分钟,中国香港,暂无
256,38316,异形大对决,科比·贝尔 /克里斯蒂娜·坎贝尔 /Lorraine Clarkson,2007/12/15,2.5,动作 / 科幻 / 惊悚,96分钟,美国,暂无
267,35446,夺印,李炎 /田华 /高加林,1963/1/1,6.1,剧情,86分钟,中国大陆,暂无
548,30046,战争公司,希拉里·达夫 /约翰·库萨克 /玛丽莎·托梅,2008/4/28,5.9,动作 / 惊悚 / 喜剧,107分钟,美国,暂无(万)
447,44572,马克斯·马努斯,尼克莱·克莱夫·布洛奇 /维多利亚·温格 /肯·杜肯,2008/12/19,7.4,动作 / 传记 / 剧情,112分钟,"挪威,丹麦,德国",暂无
342,36137,龙之舞,张赫 /范文芳 /杰森·斯考特·李,2008/5/1,5.6,剧情 / 爱情 / 音乐,111分钟,新加坡,暂无
296,23469,恋爱初歌,林子祥 /古巨基 /侯莎莎,2006/8/17,5.9,剧情 / 爱情 / 音乐,87分钟,中国香港,暂无
219,22479,一饮而尽,杰森·缪斯 /大卫·凯斯 /乔恩·亚伯拉汉斯,2006/9/12,4.2,喜剧 / 爱情,89分钟,美国,暂无
341,23217,偷欢嫁期,金廷恩 /金胜友 /郑宇,2003/9/5,5.8,喜剧 / 爱情,111分钟,韩国,暂无
372,12671,年轻的日子,结城一朗 /斋藤达雄 /日守新一,1929/4/13,6.5,剧情 / 喜剧,103分钟,日本,暂无
209,12611,我对你有感觉,李蕙敏 /许志安 /葛民辉,1997/2/27,6.2,喜剧,100分钟,中国香港,暂无
340,10409,兰陵王,洛伦佐·卡伦德 /宁静 /王学圻,1995/1/1,6.6,剧情 / 战争 / 奇幻,95分钟,中国大陆,暂无
251,58251,复试,车轩 /贺小书 /孟舜,1957/10/1,暂无评分,剧情,46分钟,中国大陆,暂无
399,52528,黑色面包,弗兰塞斯克·科洛梅尔 /玛丽娜·伽特尔 /诺拉·纳瓦斯,2010/10/15,7.3,剧情,108分钟,西班牙,暂无
329,78705,硬汉奶爸,刘承俊 /王一鸣 /刘芸,2014/4/11,6.9,喜剧 / 家庭,86分钟,中国大陆,259(万)
249,66181,脚印,Zhiyuan Li /Deming Tang /杨角,1955/1/1,暂无评分,惊悚,33分钟,中国大陆,暂无
556,78194,夏日示爱,邓家佳 /王传君 /黄一飞,2013/8/30,7,喜剧 / 爱情,94分钟,"中国大陆,中国香港",67(万)
320,122927,两厢情愿,郑裕玲 /黄子扬 /任达华,1993/6/3,7.3,爱情,84分钟,中国香港,暂无
231,8288,潜龙轰天,史蒂文·西格尔 /汤米·李·琼斯 /加里·布塞,1992/10/9,7.5,动作 / 剧情 / 惊悚,102分钟,"法国,美国",暂无
468,4728,紫雨风暴,吴彦祖 /甘国亮 /周华健,1999/11/25,7,动作,112分钟,中国香港,暂无
300,13923,六壮士,李克勤 /郑伊健 /郑丹瑞,2004/9/2,6.1,喜剧,107分钟,"中国香港,中国大陆",暂无
556,6860,刀不留人,苗可秀 /谢贤 /姜南,1971/4/30,6.1,动作,103分钟,中国香港,暂无
122,6215,三人新世界,林子祥 /张曼玉 /周慧敏,1990/1/24,6.1,喜剧,95分钟,中国香港,暂无
425,16768,少年往事,翟天临 /马晓倩 /俞闻天,2003/9/25,7.5,剧情,88分钟,中国香港,暂无
139,10774,说谎的女人,刘嘉玲 /夏文汐 /周美凤,1989/10/1,7.5,爱情,96分钟,中国香港,暂无
104,119019,舞台姐妹,谢芳 /曹银娣 /上官云珠,1965/2/1,8.1,剧情,113分钟,中国大陆,1(万)
432,20049,花儿怒放,刘烨 /童正维 /奚美娟,2002/4/29,7.5,剧情,89分钟,中国大陆,暂无
301,71555,我是公务员,朴海日 /高昌锡 /尹泽文,2012/7/12,6,剧情 / 喜剧,101分钟,韩国,暂无
305,75927,白领流氓,David Tremaine /Emile Jansen /尼克·耐文,2012/5/7,5.9,动作 / 犯罪,84分钟,英国,暂无
282,78087,宝贝快跑,李威 /刘雨欣 /戴春荣,2013/3/8,5.8,喜剧 / 爱情,95分钟,中国大陆,暂无
463,75634,狱凤之杀出重围,惠英红 /单立文 /方晓红,1993,6.6,剧情 / 动作,84分钟,中国香港,暂无
444,48575,寂静的世界,李忠秀 /郑奎洙 /咸恩静,2006/12/14,6.7,惊悚,107分钟,韩国,暂无
276,48691,年轻单身气盛,杰西·伯奇 /Peter Murnik /Shane Stevens,2006/1/30,4.6,喜剧,91分钟,美国,暂无
203,60889,人鬼情未了,宫川大辅 /温水洋一 /黑泽宗子,2010/11/13,6.1,奇幻 / 爱情,115分钟,日本、韩国,暂无
244,41087,孤独二兄弟,朗兹·贝迪亚 /埃里克·朱多尔 /克里斯汀·斯科特·托马斯,2008/6/25,7.1,喜剧,94分钟,法国,暂无
363,52627,罪恶,金巧巧 /周里京 /严晓频,1996/1/1,暂无评分,剧情,85分钟,中国大陆,暂无
316,22566,花飞满城春,恬妮 /刘一帆 /石天,1975/2/8,6.5,动作 / 喜剧,97分钟,中国香港,暂无
441,11515,致命人脉,阿尔·帕西诺 /金·贝辛格 /瑞安·奥尼尔,2002/10/11,6.6,剧情 / 犯罪,100分钟,"美国,德国",暂无(万)
449,24073,寻找阿曼达,布兰特妮·斯诺 /彼得·费辛利 /马修·布罗德里克,2008/6/27,6.5,剧情 / 喜剧,96分钟,美国,暂无(万)
536,9722,粉红色潜艇,加里·格兰特 /托尼·柯蒂斯 /迪娜·梅瑞尔,1959/12/3,7.9,喜剧 / 爱情 / 战争,124分钟,美国,暂无
363,1917,狗的生活,查理·卓别林 /艾德娜·珀薇安丝 /亨利·伯格曼,1918/4/14,7.9,喜剧 / 短片,40分钟,美国,暂无
372,332148,莫妮卡.赛德隆,埃达·马格纳松 /斯维尔·古德纳松 /凯杰尔·博格奎斯特,2013/9/13,7.3,剧情 / 传记,111分钟,瑞典,暂无
328,10139,喷火女郎,黎小田 /郑丹瑞 /郑裕玲,1992,6.1,喜剧 / 动作,87分钟,中国香港,暂无
112,70854,上帝保佑美国,乔尔·默里 /卡森·昂 /塔拉·林内·巴尔,2012/5/9,7.6,喜剧 / 动作 / 犯罪,105分钟,美国,暂无(万)
306,55410,敌营芳翠,戈兹·奥托 /Carl Bernhard Beck /英格丽德·波尔索·贝达尔,2009/10/9,5.7,动作,103分钟,挪威,暂无
577,274390,战争中的男人,罗伯特·瑞安 /奥尔多·雷 /罗伯特·基思,1957/1/25,6.9,动作 / 剧情 / 战争,98分钟,美国,暂无
472,248499,末路雷霆,阮明智 /达斯汀·阮 /吴青芸,2009/4/3,7,剧情 / 动作 / 爱情,103分钟,越南,130(万)
270,11175,黑马王子,李嘉欣 /刘德华 /张敏,1999/4/1,6.5,剧情,99分钟,中国香港,暂无
522,78170,模特魅影,倪慕斯 /李星海 /饶薇,2013/7/26,6.8,剧情 / 惊悚 / 悬疑,108分钟,中国大陆,327(万)
454,247765,无敌小飞猪,张立威 /张植绿 /徐少强,2015/4/3,7.2,动画 / 奇幻 / 喜剧,93分钟,中国大陆,308(万)
256,26559,无问题2,冈村隆史 /元彪 /酒井若菜,2002/2/8,6.5,喜剧 / 动作 / 爱情,90分钟,日本,暂无
577,78964,痞客青春,Kittisak Patomburana /瓦妮达·特姆散纳波 /Nitit Warayanon,2013/4/18,7.1,喜剧,131分钟,泰国,暂无
543,470,快递惊魂,李民基 /金吝劝 /姜艺媛,2011/7/20,6.2,动作 / 搞笑,107分钟,韩国,暂无
342,74589,初吻,Tin Chokamolkit /塔克利·达万鹏 /Khanungnit Jaksamitthanont,2012/1/26,6.5,剧情 / 爱情,104分钟,泰国,暂无
170,330095,世界大战：歌利亚,比务·比林格斯勒拉 /吉姆·拜恩尼斯 /Tony Eusoff,2012/7/14,5.7,科幻,86分钟,马来西亚日本 美国,暂无
226,54643,九死,梅利莎·琼·哈特 /约翰·泰瑞 /Chip Bent,2009/11/6,5.8,犯罪 / 剧情 / 恐怖,98分钟,美国,暂无
